id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
61344,2018-10-16 13:04:27,Incompatible with owner lifestyle,0,D18101416,981020029322935,Sampson,Labrador Retriever/Rottweiler,Black,Dog,1 year 2 months.,Male,Adoptable Dogs,2018-10-21 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61345,2018-10-16 13:37:48,Moving,0,C18101422,981020025232042,Fiona,Domestic Short Hair,Tortie,Cat,2 years 7 months.,Female,Adoptable Cat Kennels,2018-11-10 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61346,2018-10-16 13:37:48,Moving,0,C18101425,981020025209446,Santa Fe,Domestic Short Hair,Torbie,Cat,10 months.,Female,Adoptable Cat Kennels,2018-11-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61347,2018-10-16 13:37:48,Moving,0,C18101426,981020025633936,Sedona,Domestic Short Hair,Tortie,Cat,11 months.,Female,Cat room B,2018-10-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61348,2018-10-16 13:37:48,Moving,0,C18101427,981020025655218,Chicago,Domestic Short Hair,Orange,Cat,11 months.,Male,Cat room B,2018-10-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61349,2018-10-16 13:46:29,Stray,0,D18101429,981020027269562,Warren,Bully Breed Mix/Boxer,Brindle,Dog,7 years 1 month.,Male,Adoptable Dogs,2018-11-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61350,2018-10-16 15:13:54,Stray,0,C18101430,981020017645739,Tinkerbelle,Domestic Short Hair,Black and grey,Cat,2 years 3 months.,Female,Feline intake room,2018-10-18 00:00:00,Reclaimed,0,2018-10-22 00:00:00,Sick/Injured,2018-10-22 00:00:00,"UU - untreatable, unmanageable",0,1,0
61350,2018-10-16 15:13:54,Stray,0,C18101430,981020017645739,Tinkerbelle,Domestic Short Hair,Black and grey,Cat,2 years 3 months.,Female,Feline intake room,2018-10-22 00:00:00,Reclaimed,0,2018-10-22 00:00:00,Incompatible with owner lifestyle,2018-10-22 00:00:00,"UU - untreatable, unmanageable",0,1,0
61351,2018-10-16 16:18:24,Stray,0,D18101431,"",Joy,German Shepherd Dog,Black,Dog,4 years 2 months.,Female,Dog room A,2018-10-17 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61352,2018-10-16 16:49:51,Stray,0,C18101432,981020025203213,Uma,Domestic Short Hair,Calico,Cat,10 months.,Female,Adoptable Cat Middle Colony,2018-11-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61355,2018-10-17 12:12:45,Stray,0,C18101433,981020025228381,Flame,Domestic Short Hair,Brown and Black,Cat,1 year 4 months.,Male,Adoptable Cat Middle Colony,2018-11-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61356,2018-10-17 12:20:22,Incompatible with owner lifestyle,0,D18101428,941000019086297,Rex,West Highland White Terrier,White,Dog,3 years 0 months.,Male,Adoptable Dogs,2018-10-24 00:00:00,Foster,0,2018-10-24 00:00:00,Stray,,Court Order/ Legal,0,0,0
61356,2018-10-17 12:20:22,Incompatible with owner lifestyle,0,D18101428,941000019086297,Rex,West Highland White Terrier,White,Dog,3 years 0 months.,Male,Adoptable Dogs,2018-10-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61357,2018-10-17 13:11:28,Police Assist,0,D1810699,"",Duellie,Jack Russell Terrier,White and Brown,Dog,11 years 1 month.,Female,Canine intake room,2018-10-17 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61358,2018-10-17 13:54:56,Stray,0,D18101434,981020025212545,Buddy,Chihuahua/Yorkshire Terrier,Black and White,Dog,9 years 2 months.,Male,Adoptable Dogs,2018-11-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61359,2018-10-17 14:01:25,Stray,0,C18101435,981020025212019,Luvs,Domestic Short Hair/Bengal,Black,Cat,2 years 1 month.,Male,Adoptable Cat Kennels,2018-10-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61361,2018-10-17 15:12:12,Stray,0,D1810700,"",Smokey,Lhasa Apso/Shih Tzu,Cream,Dog,3 years 7 months.,Male,Dog room A,2018-10-17 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61362,2018-10-17 15:54:34,Stray,0,D18101437,0A11580E13,Piper,Beagle/Pointer,Brown and White,Dog,10 years 1 month.,Female,Canine intake room,2018-10-18 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61364,2018-10-17 16:38:58,Incompatible with owner lifestyle,0,D18101430,470323723D,Tilly,Beagle/Mix,Brindle and White,Dog,7 years 7 months.,Female,Adoptable Dogs,2018-11-16 00:00:00,Foster,0,2018-11-17 00:00:00,Stray,,Court Order/ Legal,0,0,0
61364,2018-10-17 16:38:58,Incompatible with owner lifestyle,0,D18101430,470323723D,Tilly,Beagle/Mix,Brindle and White,Dog,7 years 7 months.,Female,Adoptable Dogs,2018-12-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61366,2018-10-18 10:48:39,Police Assist,0,D1810702,"",Roxi,Bully Breed Mix,Grey and White,Dog,3 years 7 months.,Female,Dog room D,2018-10-20 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61367,2018-10-18 12:02:11,Stray,0,D18101439,981020025232935,Mandolin,Bully Breed Mix/Boxer,Brindle and White,Dog,10 months.,Female,Adoptable Dogs,2018-11-10 00:00:00,Foster,0,2018-12-13 00:00:00,Stray,,Court Order/ Legal,0,0,0
61367,2018-10-18 12:02:11,Stray,0,D18101439,981020025232935,Mandolin,Bully Breed Mix/Boxer,Brindle and White,Dog,10 months.,Female,Adoptable Dogs,2018-12-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61368,2018-10-18 12:22:58,Stray,0,D18101440,981020025663057,Nate,Hound/Mix,White and Black,Dog,16 weeks.,Male,Adoptable Dogs,2018-10-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61369,2018-10-18 12:54:20,Stray,0,C18101582,981020025231429,Monty,Domestic Short Hair,Black and grey,Cat,9 months.,Male,Adoptable Cat Middle Colony,2018-11-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61370,2018-10-18 13:47:44,Owner Deceased,0,C18101431,037783025,Jack,Domestic Short Hair,Brown and Black,Cat,6 years 7 months.,Male,Cat room C,2018-10-25 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
61371,2018-10-18 14:08:41,Abandoned,0,D1810704,981020025202512,Kong,Border Collie/Mix,Black and White,Dog,8 months.,Male,Adoptable Dogs,2018-10-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61372,2018-10-18 14:31:45,Incompatible with owner lifestyle,0,D18101432,981020025215218,Bailey,Chihuahua/Terrier,Tan,Dog,3 years 5 months.,Female,Adoptable Dogs,2018-10-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61376,2018-10-18 16:52:41,Stray,0,D18101441,0A116A5302,Onyx,Labrador Retriever,Black and White,Dog,9 years 10 months.,Male,Dog room D,2018-10-19 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61376,2018-10-18 16:52:41,Stray,0,D18101441,0A116A5302,Onyx,Labrador Retriever,Black and White,Dog,9 years 10 months.,Male,Dog room D,2019-02-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61377,2018-10-19 12:44:27,Moving,0,G18101433,"",Thunder,American Crested,Brown and White,Guinea Pig,7 months.,Female,Lobby,2018-10-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61378,2018-10-19 12:44:27,Moving,0,G18101434,"",Rain,American Crested,White and Brown,Guinea Pig,7 months.,Female,Lobby,2018-10-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61379,2018-10-19 14:11:26,Landlord issues,0,D18101435,981020025181014,Sadie,Beagle/Hound,White and Brown,Dog,26 weeks.,Female,Adoptable Dogs,2018-10-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61380,2018-10-19 14:11:26,Landlord issues,0,D18101438,981020025215224,Bear,Beagle/Hound,Black and Tan,Dog,26 weeks.,Male,Adoptable Dogs,2018-10-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61381,2018-10-19 15:35:06,Stray,0,C18101442,981020025627068,Charlotte,Domestic Short Hair,Tortie,Cat,10 months.,Female,Cat room A,2018-10-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61382,2018-10-19 16:35:34,Stray,0,C18101443,981020025639136,Simone,Domestic Short Hair,Grey,Cat,1 year 1 month.,Female,Adoptable window colony,2018-11-16 00:00:00,Foster,0,2018-12-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
61382,2018-10-19 16:35:34,Stray,0,C18101443,981020025639136,Simone,Domestic Short Hair,Grey,Cat,1 year 1 month.,Female,Adoptable window colony,2018-12-07 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61383,2018-10-19 16:35:34,Stray,0,C18101444,981020025211290,Jean Valjean,Domestic Short Hair,Grey and White,Cat,17 weeks.,Male,Lobby,2018-11-16 00:00:00,Foster,0,2018-12-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
61383,2018-10-19 16:35:34,Stray,0,C18101444,981020025211290,Jean Valjean,Domestic Short Hair,Grey and White,Cat,17 weeks.,Male,Lobby,2018-12-07 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2018-11-16 00:00:00,Foster,0,2018-12-07 00:00:00,Stray,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2018-12-08 00:00:00,Foster,0,2018-12-18 00:00:00,Stray,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2018-12-18 00:00:00,Adoption,0,2018-12-20 00:00:00,Incompatible with owner lifestyle,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2018-12-20 00:00:00,Foster,0,2018-12-31 00:00:00,Stray,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2018-12-31 00:00:00,Adoption,0,2019-02-01 00:00:00,Return Adopt - Behavior,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2019-02-01 00:00:00,Foster,0,2019-03-01 00:00:00,Stray,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2019-03-01 00:00:00,Adoption,0,2019-03-10 00:00:00,Incompatible with owner lifestyle,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2019-03-10 00:00:00,Foster,0,2019-03-25 00:00:00,Stray,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2019-03-25 00:00:00,Foster,0,2019-04-23 00:00:00,Stray,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61384,2018-10-19 16:35:34,Stray,0,C18101445,981020025483402,Wobbles,Domestic Short Hair,Grey,Cat,10 months.,Male,Cat room A,2019-04-26 00:00:00,Foster,0,2019-06-21 00:00:00,Stray,2019-06-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
61385,2018-10-19 16:35:34,Stray,0,C18101446,981020025222123,Fantine,Domestic Short Hair,Dilute calico,Cat,8 months.,Female,Adoptable Cat Middle Colony,2018-11-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61386,2018-10-19 16:42:20,Biting,0,D18101442,985112008498826,Bella Bells,Bluetick Coonhound,Black,Dog,3 years 7 months.,Female,Dog room D,2018-10-20 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
61387,2018-10-19 17:04:02,Unable to Afford,0,D18101443,981020025627798,Baby Girl,Bully Breed Mix,Buff and white,Dog,1 year 1 month.,Female,Adoptable Dogs,2018-11-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61388,2018-10-19 17:13:25,Stray,0,C18101447,981020025634598,Pumpkin,Domestic Short Hair,Orange and White,Cat,18 weeks.,Female,Cat room C,2018-10-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61389,2018-10-19 17:46:16,Stray,0,H1810705,"",Slinky,American,Black,House Rabbit,1 year 5 months.,Male,Small Animal room,2018-11-04 00:00:00,Foster,0,2018-11-30 00:00:00,Stray,,Court Order/ Legal,0,0,0
61389,2018-10-19 17:46:16,Stray,0,H1810705,"",Slinky,American,Black,House Rabbit,1 year 5 months.,Male,Small Animal room,2018-11-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61390,2018-10-19 18:05:38,Stray,0,C18101448,"",2 itty bitty,Domestic Short Hair,Black,Cat,30 years 0 months.,Unknown,Feline intake room,2018-10-20 00:00:00,Foster,0,2018-11-09 00:00:00,Stray,2018-11-09 00:00:00,Died in care,0,0,0
61392,2018-10-19 18:05:38,Stray,0,C18101449,"",Copy of 2 itty bitty,Domestic Short Hair,Black,Cat,30 years 0 months.,Unknown,Feline intake room,2018-10-20 00:00:00,Foster,0,2018-10-25 00:00:00,Stray,2018-10-26 00:00:00,"UU - untreatable, unmanageable",0,1,0
61393,2018-10-20 03:54:18,Police Assist,0,D1810706,"",Sarge,German Shepherd Dog/Mix,Black and Brown,Dog,1 year 4 months.,Male,Dog room D,2018-10-20 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61394,2018-10-20 08:10:11,Stray,0,C18101450,981020025664850,Wheaton,Domestic Short Hair,White,Cat,15 weeks.,Male,Lobby,2018-11-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61396,2018-08-28 13:18:45,Stray,0,C18081456,981020025642494,Cassi,Domestic Short Hair,Calico,Cat,8 months.,Female,Adoptable Cat Small Colony,2018-08-12 00:00:00,Foster,0,2018-11-03 00:00:00,Stray,,Court Order/ Legal,0,0,0
61396,2018-08-28 13:18:45,Stray,0,C18081456,981020025642494,Cassi,Domestic Short Hair,Calico,Cat,8 months.,Female,Adoptable Cat Small Colony,2018-11-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61397,2018-10-20 12:11:58,Stray,0,C1810707,981020025165280,Pamela,Domestic Short Hair,Black and Brown,Cat,10 months.,Female,Cat room C,2018-12-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61398,2018-10-20 12:16:16,Stray,0,C1810708,981020025214210,Jason,Domestic Short Hair,Black and Brown,Cat,10 months.,Male,Cat room C,2018-12-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61400,2018-10-20 13:59:52,Stray,0,D18101452,985112007367301,Rosie,Shih Tzu/Beagle,White,Dog,3 years 1 month.,Female,Canine intake room,2018-10-20 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61401,2018-10-20 14:01:33,Stray,0,D18101453,985112007367857,Chloe,Corgi/Beagle,Brown and White,Dog,5 years 1 month.,Female,Canine intake room,2018-10-20 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61402,2018-10-20 15:09:33,Incompatible with owner lifestyle,0,C18101452,981020025188905,Fuzzball,Domestic Medium Hair,Black,Cat,1 year 11 months.,Male,Adoptable Cat Big Colony,2018-10-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61403,2018-10-20 15:20:36,Stray,0,D18101454,982000361986568,Jacks,Hound,Black and White,Dog,3 years 7 months.,Male,Dog room D,2018-10-27 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
61404,2018-10-20 15:32:05,Stray,0,D1810709,981020027010718,Ava,German Shepherd Dog,White,Dog,1 year 2 months.,Female,Dog room A,2018-10-21 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61405,2018-10-20 16:31:22,Stray,0,C18101455,981020025215615,Moose,Domestic Short Hair,Black and grey,Cat,11 weeks.,Male,Lobby,2018-10-22 00:00:00,Foster,0,2018-12-14 00:00:00,Stray,,Court Order/ Legal,0,0,0
61405,2018-10-20 16:31:22,Stray,0,C18101455,981020025215615,Moose,Domestic Short Hair,Black and grey,Cat,11 weeks.,Male,Lobby,2018-12-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61406,2018-10-21 13:04:50,Stray,0,D18101457,"",Jack,Chihuahua/Papillon,Grey and black,Dog,13 years 1 month.,Male,Dog room A,2018-10-23 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61407,2018-10-21 14:06:37,Stray,0,D18101458,981020025631084,Cory,Flat-Coated Retriever/Mix,Black,Dog,22 weeks.,Male,Adoptable Dogs,2018-10-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61409,2018-10-22 12:04:17,Stray,0,D18101459,981020025214952,Remington,Labrador Retriever,Tan,Dog,1 year 6 months.,Male,Adoptable Dogs,2018-11-05 00:00:00,Adoption,0,2018-11-14 00:00:00,Allergies,,Court Order/ Legal,0,0,0
61409,2018-10-22 12:04:17,Stray,0,D18101459,981020025214952,Remington,Labrador Retriever,Tan,Dog,1 year 6 months.,Male,Adoptable Dogs,2018-12-05 00:00:00,Adoption,0,2018-12-11 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
61409,2018-10-22 12:04:17,Stray,0,D18101459,981020025214952,Remington,Labrador Retriever,Tan,Dog,1 year 6 months.,Male,Adoptable Dogs,2018-12-21 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61410,2018-10-22 12:24:00,Stray,0,D18101460,981020023118652,Ruby,Labrador Retriever/Mix,Black,Dog,7 months.,Female,Canine intake room,2018-10-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61411,2018-10-22 12:24:00,Stray,0,D18101461,981020023133053,Riley,Labrador Retriever/Mix,Black,Dog,7 months.,Female,Canine intake room,2018-10-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61413,2018-10-22 12:37:07,Stray,0,D1810710,985112004595579,Rio,Cairn Terrier/Mix,Tan,Dog,1 year 1 month.,Male,Canine intake room,2018-10-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61414,2018-10-22 12:39:17,Incompatible with owner lifestyle,0,B18101453,"",Tweezer,Cockatiel,Grey,Bird,6 years 3 months.,Male,Lobby,2018-10-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61415,2018-10-22 13:13:56,Litter relinquishment,0,C18101454,981020027735852,Belgium,Domestic Short Hair,Black and White,Cat,3 years 7 months.,Female,Adoptable Cat Small Colony,2018-10-23 00:00:00,Foster,0,2018-10-24 00:00:00,Stray,,Court Order/ Legal,0,0,0
61415,2018-10-22 13:13:56,Litter relinquishment,0,C18101454,981020027735852,Belgium,Domestic Short Hair,Black and White,Cat,3 years 7 months.,Female,Adoptable Cat Small Colony,2018-10-25 00:00:00,Foster,0,2018-12-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
61415,2018-10-22 13:13:56,Litter relinquishment,0,C18101454,981020027735852,Belgium,Domestic Short Hair,Black and White,Cat,3 years 7 months.,Female,Adoptable Cat Small Colony,2018-12-31 00:00:00,Foster,0,2019-01-09 00:00:00,Stray,,Court Order/ Legal,0,0,0
61415,2018-10-22 13:13:56,Litter relinquishment,0,C18101454,981020027735852,Belgium,Domestic Short Hair,Black and White,Cat,3 years 7 months.,Female,Adoptable Cat Small Colony,2019-01-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61416,2018-10-22 13:13:56,Litter relinquishment,0,C18101456,981020029711938,Geurnsey,Domestic Short Hair,Black and White,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2018-10-23 00:00:00,Foster,0,2018-10-24 00:00:00,Stray,,Court Order/ Legal,0,0,0
61416,2018-10-22 13:13:56,Litter relinquishment,0,C18101456,981020029711938,Geurnsey,Domestic Short Hair,Black and White,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2018-10-25 00:00:00,Foster,0,2018-12-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
61416,2018-10-22 13:13:56,Litter relinquishment,0,C18101456,981020029711938,Geurnsey,Domestic Short Hair,Black and White,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2018-12-31 00:00:00,Foster,0,2019-01-09 00:00:00,Stray,,Court Order/ Legal,0,0,0
61416,2018-10-22 13:13:56,Litter relinquishment,0,C18101456,981020029711938,Geurnsey,Domestic Short Hair,Black and White,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2019-01-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61417,2018-10-22 13:13:56,Litter relinquishment,0,C18101457,981020029705650,Angus,Domestic Short Hair,Black and White,Cat,21 weeks.,Male,Adoptable Cat Small Colony,2018-10-23 00:00:00,Foster,0,2018-10-24 00:00:00,Stray,,Court Order/ Legal,0,0,0
61417,2018-10-22 13:13:56,Litter relinquishment,0,C18101457,981020029705650,Angus,Domestic Short Hair,Black and White,Cat,21 weeks.,Male,Adoptable Cat Small Colony,2018-10-25 00:00:00,Foster,0,2018-12-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
61417,2018-10-22 13:13:56,Litter relinquishment,0,C18101457,981020029705650,Angus,Domestic Short Hair,Black and White,Cat,21 weeks.,Male,Adoptable Cat Small Colony,2018-12-31 00:00:00,Foster,0,2019-01-11 00:00:00,Stray,,Court Order/ Legal,0,0,0
61417,2018-10-22 13:13:56,Litter relinquishment,0,C18101457,981020029705650,Angus,Domestic Short Hair,Black and White,Cat,21 weeks.,Male,Adoptable Cat Small Colony,2019-01-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61418,2018-10-22 13:13:56,Litter relinquishment,0,C18101458,981020029730242,Galloway,Domestic Short Hair,White and Black,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2018-10-23 00:00:00,Foster,0,2018-10-24 00:00:00,Stray,,Court Order/ Legal,0,0,0
61418,2018-10-22 13:13:56,Litter relinquishment,0,C18101458,981020029730242,Galloway,Domestic Short Hair,White and Black,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2018-10-25 00:00:00,Foster,0,2018-12-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
61418,2018-10-22 13:13:56,Litter relinquishment,0,C18101458,981020029730242,Galloway,Domestic Short Hair,White and Black,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2018-12-31 00:00:00,Foster,0,2019-01-09 00:00:00,Stray,,Court Order/ Legal,0,0,0
61418,2018-10-22 13:13:56,Litter relinquishment,0,C18101458,981020029730242,Galloway,Domestic Short Hair,White and Black,Cat,19 weeks.,Female,Adoptable Cat Small Colony,2019-01-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61419,2018-10-22 13:13:56,Litter relinquishment,0,C18101459,981020029736994,Holstein,Domestic Short Hair,White and Black,Cat,19 weeks.,Male,Adoptable Cat Small Colony,2018-10-23 00:00:00,Foster,0,2018-10-24 00:00:00,Stray,,Court Order/ Legal,0,0,0
61419,2018-10-22 13:13:56,Litter relinquishment,0,C18101459,981020029736994,Holstein,Domestic Short Hair,White and Black,Cat,19 weeks.,Male,Adoptable Cat Small Colony,2018-10-25 00:00:00,Foster,0,2018-12-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
61419,2018-10-22 13:13:56,Litter relinquishment,0,C18101459,981020029736994,Holstein,Domestic Short Hair,White and Black,Cat,19 weeks.,Male,Adoptable Cat Small Colony,2018-12-31 00:00:00,Foster,0,2019-01-09 00:00:00,Stray,,Court Order/ Legal,0,0,0
61419,2018-10-22 13:13:56,Litter relinquishment,0,C18101459,981020029736994,Holstein,Domestic Short Hair,White and Black,Cat,19 weeks.,Male,Adoptable Cat Small Colony,2019-01-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61420,2018-10-22 13:32:50,Stray,0,D18101462,982000410789103,Fonzie,Bully Breed Mix,Tan and White,Dog,2 years 9 months.,Male,Adoptable Dogs,2018-11-01 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61421,2018-10-22 14:07:59,Stray,0,D18101463,981020025200108,Weenie,Papillon/Mix,Black and White,Dog,9 years 7 months.,Male,Dog room C,2018-10-23 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61422,2018-10-22 14:21:32,Unsuitable Accommodation,0,D1810711,981020025210780,T-Bone,Walker Hound,Tricolour,Dog,2 years 0 months.,Male,Adoptable Dogs,2018-11-21 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61424,2018-10-22 15:39:42,Stray,0,D1810713,981020025631833,Sally P,Labrador Retriever/Mix,Black and White,Dog,8 months.,Female,Adoptable Dogs,2018-11-08 00:00:00,Adoption,0,2018-11-11 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
61424,2018-10-22 15:39:42,Stray,0,D1810713,981020025631833,Sally P,Labrador Retriever/Mix,Black and White,Dog,8 months.,Female,Adoptable Dogs,2018-11-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61425,2018-10-22 15:47:22,Landlord issues,0,C18101461,"",Panther,Domestic Short Hair,Black,Cat,1 year 2 months.,Male,Cat room C,2018-10-25 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61426,2018-10-22 15:49:00,Landlord issues,0,C18101462,"",Lilith Ann,Domestic Short Hair,Black and Brown,Cat,3 years 1 month.,Female,Cat room C,2018-10-25 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
61427,2018-10-22 20:30:59,Sick/Injured,0,D1810714,981020025657013,Faith,Bully Breed Mix,Grey,Dog,3 years 1 month.,Female,Adoptable Dogs,2018-11-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
61428,2018-10-23 10:51:22,Unable to Afford,0,C18101463,981020025232002,Fluffy,Domestic Medium Hair,Grey and White,Cat,9 months.,Male,Adoptable Cat Glass Colony,2018-10-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
